topic_id,bias_id,topic,title,source,bias,desc.
97,3,NSA - moderate,Appeals court temporarily blocks archives from handing Trump records to Jan. 6 committee,The Hill,moderate,A federal appeals court on Thursday intervened to temporarily block the National Archives from handing over Trump administration records to the House...
97,3,NSA - moderate,Appeals Court Temporarily Blocks Jan. 6 Committee's Request for Trump Records,AllSides Headline Roundup,moderate,A federal appeals court granted former President Donald Trump's request Thursday to temporarily block the National Archives from sending his White House...
97,3,NSA - moderate,Virginia’s wake-up call: Democrats ignore rural voters at their peril,Christian Science Monitor,moderate,"Shortly after Glenn Youngkin secured the Virginia GOP’s gubernatorial nomination, Andy McCready, chair of the Pulaski County Republicans, says he got a call..."
98,3,Nuclear Weapons - moderate,"U.S.-Mexico Efforts Targeting Drug Cartels Have Unraveled, Top DEA Official Says",NPR (Online News),moderate,A senior Drug Enforcement Administration official told NPR efforts to target drug cartels operating inside Mexico have unraveled because of a breakdown in...
98,3,Nuclear Weapons - moderate,Legalization Advocates Hope to End Mexico’s Drug War,Foreign Policy,moderate,A determined political movement to end the war on drugs has taken shape across Europe and North America. Harm reduction advocates say lives can be saved and...
98,3,Nuclear Weapons - moderate,Trump praises scientists for developing AIDS vaccine that doesn’t exist,CNBC,moderate,"President Donald Trump on Tuesday falsely suggested that scientists have developed a vaccine for AIDS, the late stage of HIV infection in which the virus badly..."
98,3,Nuclear Weapons - moderate,"'Kids just like most of you': Mother who lost 2 sons on the same day warns students, parents about alcohol and opioids",Chicago Tribune,moderate,"Imagine trying to wake your teenage son for the day and instead seeing his lifeless body.

Imagine trying to revive him, calling 911 and then screaming for..."
98,3,Nuclear Weapons - moderate,U.S. Spies on Millions of Drivers,Wall Street Journal (News),moderate,"The Justice Department has been building a national database to track in real time the movement of vehicles around the U.S., a secret domestic intelligence-..."
99,3,Opioid Crisis - moderate,Anti-Trump Republicans to back vulnerable Democratic lawmakers in 2022 congressional races,Reuters,moderate,"A group of anti-Trump Republicans on Thursday will endorse a slate of Democratic lawmakers facing tough races in next year's midterm elections, in a bid to..."
99,3,Opioid Crisis - moderate,The easiest cure for political distrust,Christian Science Monitor,moderate,"Nine months into the Biden presidency and a new but divided Congress, the political debate in the United States may be going far beyond policy issues, such as..."
99,3,Opioid Crisis - moderate,One Western town’s solution to wildfires? Community.,Christian Science Monitor,moderate,"As wildfires haunt the American West, Ashland, Oregon, has emerged as a leader in forest management. The city’s bipartisan approach hinges on a cooperative..."
99,3,Opioid Crisis - moderate,Senate Minority Leader Mitch McConnell announces he just received a COVID booster shot: 'It was an easy decision',Insider,moderate,"Republican Senate Minority Leader Mitch McConnell announced during a floor speech on Monday that he has received a third dose of the Pfizer COVID-19 vaccine,..."
99,3,Opioid Crisis - moderate,"Biden and McConnell Receive COVID-19 Booster Shots, Encourage Vaccines",AllSides Headline Roundup,moderate,Two top U.S. political leaders on opposite sides of the aisle received Pfizer's COVID-19 vaccine booster shot in recent days and encouraged people to get the...
100,3,Palestine - moderate,Retail sales rise faster than expected in October even as inflation pushes prices higher,CNBC,moderate,"U.S. shoppers accelerated their level of spending in October even as the prices of goods jumped at their fastest pace since the 1990s, the Commerce Department..."
100,3,Palestine - moderate,"Despite Inflation, Retail Sales Jump More Than Expected",AllSides Headline Roundup,moderate,"Retail sales rose 1.7% in October amid record-breaking inflation and a supply chain crisis, according to Commerce Department data released Thursday.
Economic..."
100,3,Palestine - moderate,Warehouses are overwhelmed by America's shopping spree,NPR (Online News),moderate,"Doug Kiersey has been building, buying and leasing warehouses for almost 40 years. He's never seen a time like this.

""It's completely unprecedented,"" says..."
100,3,Palestine - moderate,"U.S. Shoppers Boosted Spending Last Month, Taking on Higher Prices",Wall Street Journal (News),moderate,"American consumers spent more at the start of the holiday shopping season, brushing off concerns about higher prices at retailers last month.

Sales at..."
100,3,Palestine - moderate,Who still thinks inflation is transitory?,Quartz,moderate,"Is inflation transitory? Executives are talking about it more than ever, but there’s little agreement on whether the spike in price increases will be sticky or..."
101,3,People and Profit - moderate,States Announce $26 Billion Settlement to Resolve Opioid Lawsuits,Wall Street Journal (News),moderate,"States unveiled a historic $26 billion settlement with drug companies to resolve thousands of opioid-crisis lawsuits, paving the way for communities across the..."
101,3,People and Profit - moderate,New York Reaches A $1.1 Billion Opioid Deal With The Nation's Big Drug Wholesalers,NPR (Online News),moderate,New York's attorney general has reached a $1.1 billion settlement with three of the nation's largest drug distributors linked to their alleged role in the...
101,3,People and Profit - moderate,Johnson & Johnson confirms opioid business has ended in $230 million settlement with New York,CNBC,moderate,Johnson & Johnson has agreed to a $230 million settlement with New York state that bars the company from promoting opioids and confirmed it has ended...
101,3,People and Profit - moderate,Drug Overdose Deaths Surge Among Black Americans During Pandemic,NPR (Online News),moderate,"When Latoya Jenkins talks about her mom, she likes to focus on happy memories like the games she used to play with her kids.

""She used to buy two bottles of..."
101,3,People and Profit - moderate,What’s behind the historic spike in drug overdose deaths under COVID-19,PBS NewsHour,moderate,"In a year when the coronavirus has racked up an unbearable death toll, recent preliminary data from the federal government suggests an overlap with another..."
102,3,Polarization - moderate,"UK palace says queen, 95, spent night in hospital for checks",Associated Press,moderate,"Britain’s Queen Elizabeth II spent a night in a hospital for checks this week after canceling an official trip to Northern Ireland on medical advice,..."
102,3,Polarization - moderate,Police 'reviewing correspondence' after Boris Johnson used tax-funded jet to campaign in election,Insider,moderate,"Cleveland Police have ""received correspondence which is being reviewed,"" following disclosures by Insider about Prime Minister Boris Johnson and the..."
102,3,Polarization - moderate,"4,700 People Positive For Covid-19 After Superspreader Music Festival",Forbes,moderate,"A British music festival has been linked to almost 5,000 cases of Covid-19, becoming one of the biggest superspreader events in the world this year.

As..."
102,3,Polarization - moderate,"Britain's Prince Philip, husband of Queen Elizabeth, dies aged 99",Reuters,moderate,"Prince Philip, the husband of Queen Elizabeth and a leading figure in the British royal family for almost seven decades, has died aged 99, Buckingham Palace..."
102,3,Polarization - moderate,"Prince Philip, Husband of Queen Elizabeth, Dies at 99",AllSides Headline Roundup,moderate,"Prince Philip, husband of Queen Elizabeth II and Duke of Edinburgh,, has died at the age of 99.  His life spanned nearly a century of European history,..."
103,3,Politics - moderate,Pelosi huddles with moderates ahead of votes,The Hill,moderate,"The House will convene at 8 a.m. Friday to begin work on passing President Biden's $1.75 trillion social spending and climate package, which has been..."
103,3,Politics - moderate,"$1.75 trillion for Biden's agenda is a lot, but is it enough?",Yahoo! The 360,moderate,"President Biden on Thursday unveiled a framework for a $1.75 trillion Build Back Better domestic spending plan, a major step in the effort to turn..."
