topic_id,bias_id,topic,title,source,bias,desc.
97,4,NSA- Lean Right,Adam Schiff refuses to concede regrets when confronted over Steele dossier,Washington Examiner, Lean Right,Rep. Adam Schiff refused to admit any remorse when grilled again about his promotion of British ex-spy Christopher Steele's now-discredited dossier...
97,5,NSA- Right,Appeals Court Blocks January 6 Committee Access To Trump White House Documents,The Daily Caller, Right,The D.C. Circuit Court of Appeals granted a request from former President Donald Trump to block the January 6 Committee’s access to his White House’s records...
97,5,NSA- Right,"Steele dossier key player gave thousands to Hillary, Dems",Fox News (Online News), Right,"A key player in the debunked Steele dossier gave thousands of dollars to former Secretary of State Hillary Clinton and other Democrats,..."
98,4,Nuclear Weapons- Lean Right,The House Just Voted To Let Marijuana Businesses Legally Use Banks,Reason, Lean Right,"On Wednesday, the U.S. House of Representatives voted in favor of letting state-legal marijuana businesses have access to banks and other financial..."
98,4,Nuclear Weapons- Lean Right,Houston's Police Chief Insists That Cops Who Executed a Deadly Drug Raid Based on Lies 'Had Probable Cause to Be There',Reason, Lean Right,"Although the warrant was based on a heroin purchase that never happened, Art Acevedo says, there was other, unmentioned evidence that would have justified a..."
98,4,Nuclear Weapons- Lean Right,A $25B US counter-drug smuggling operation quietly thrives far south of the border,Washington Examiner, Lean Right,"CORPUS CHRISTI, Texas — Smugglers flying small cocaine-packed airplanes toward the United States from South and Central America might make it to Mexico..."
98,4,Nuclear Weapons- Lean Right,Aaron Sandusky Has Spent 7 Years in Prison for Selling Medical Marijuana,Reason, Lean Right,"Aaron Sandusky has spent nearly seven years in federal prison for conspiracy to distribute cannabis. He's one of about 20,000 federal or state inmates behind..."
98,5,Nuclear Weapons- Right,EXCLUSIVE: Vicente Fox Blames U.S. for Drug War; Violence ‘Is Produced Here’,Breitbart News, Right,"Former Mexican president Vicente Fox suggested Wednesday that drug trafficking and violence at the border aren’t caused by Mexico, but by drug consumption in..."
99,5,Opioid Crisis- Right,"Biden: 'Unless We Generate Consensus in America, We're in Trouble'",CNSNews.com, Right,"In a video conference with grassroots activists, hosted by the Democrat National Committee on Tuesday, President Joe Biden discussed the many ways his big..."
99,4,Opioid Crisis- Lean Right,"Dems, independents join GOP to oppose taxes in Biden $3.5 trillion plan",Washington Examiner, Lean Right,"President Joe Biden’s fading hope to quickly pass a $3.5 trillion tax and spending plan, instantly opposed by Republicans, is also losing steam with his base..."
99,5,Opioid Crisis- Right,"Biden, McConnell Get Booster Shots Following New CDC Guidance",The Daily Wire, Right,"President Joe Biden, 78, received a booster shot against COVID-19 at the White House on Monday afternoon, days after the Centers for Disease Control (CDC)..."
99,5,Opioid Crisis- Right,Biden Vows Executive Action After Republicans Kill Dem Police Reform Bill,The Daily Caller, Right,"President Joe Biden vowed to take executive action to enact police reform “in the coming weeks,” after Republicans on Capitol Hill killed a Democratic police..."
99,4,Opioid Crisis- Lean Right,"George W. Bush, Kamala Harris point to unity after 9/11 in memorial speeches",New York Post (News), Lean Right,"The chimes of the Bells of Remembrance at the memorial service for the victims and heroes of Flight 93 in Shanksville, PA, was followed Saturday by a..."
100,4,Palestine- Lean Right,Retail sales accelerate as supply chain crisis causes earlier start to holiday shopping season,Fox Business, Lean Right,Consumer spending accelerated in October as shoppers kicked off the holiday shopping season earlier than usual due to the supply chain bottlenecks. ...
100,4,Palestine- Lean Right,Thank the Government for the High Price of Holiday Meals,Reason, Lean Right,"As we head into the holidays, part of the season's cheer will be tarnished by the higher prices we'll all pay for holiday festivities. In fact, food, like many..."
100,4,Palestine- Lean Right,How Biden's infrastructure victory lap could disappoint Democrats,Washington Examiner, Lean Right,"President Joe Biden launched a publicity tour touting his newly passed $1.2 trillion bipartisan infrastructure bill, but political operatives in both..."
100,5,Palestine- Right,Psaki Says Inflation Is Being Used As A ‘Political Cudgel’,The Daily Wire, Right,"White House Press Secretary Jen Psaki said that inflation is being utilized as a “political cudgel” and predicted that it will decrease next year.

During a..."
100,4,Palestine- Lean Right,A record 4.4M Americans quit jobs as 'Great Resignation' gathers momentum,Fox Business, Lean Right,"The number of U.S. workers quitting their jobs surged to a record in September as openings remained near an all-time high. 

The..."
101,5,People and Profit- Right,"The Border Crisis Is Killing Americans, Data Shows",The Daily Caller, Right,"Enforcement Agency has called fentanyl the “primary driver” of the record 92,183 drug overdose deaths in 2020. Many drug dealers use..."
101,4,People and Profit- Lean Right,Drug Overdoses: The Epidemic Inflamed by the Pandemic,The Epoch Times, Lean Right,"Jerry Barton lost everyone around him to opioids. First, he lost his sister. Then, his girlfriend. Later, he lost a close friend from suicide stemming from..."
101,5,People and Profit- Right,Abbott: Texas seized enough fentanyl at border to kill 'every single person' in New York,Fox News (Online News), Right,Texas Governor Greg Abbott said Friday that authorities at the border in Texas have apprehended enough fentanyl to kill every single person in the state of New...
101,4,People and Profit- Lean Right,Biden Restores a Barrier to Opioid Addiction Treatment,Reason, Lean Right,Anonymous sources close to the White House say the Biden administration plans to reinstate special licensing requirements for physicians to prescribe...
101,4,People and Profit- Lean Right,"Lockdown Measures Catastrophic for Recovering Addicts, Mental Health",The Epoch Times, Lean Right,Overseeing sober living homes for newly recovering drug addicts is difficult in the best of times. But the endless shutdowns have created conditions that are...
102,5,Polarization- Right,"Prince Philip, Duke of Edinburgh and Queen Elizabeth II's husband, dead at 99",Fox News (Online News), Right,"Prince Philip, Duke of Edinburgh and Queen Elizabeth II’s husband of 73 years, died on Friday at Windsor Castle. He was 99.

The royal family confirmed the..."
102,5,Polarization- Right,Did The Royal Family Really Support The Nazis? Fact-Checking ‘The Crown’,The Daily Wire, Right,"The Crown is one of the most popular shows on the streaming platform, Netflix. The widely acclaimed historical drama, created by Peter Morgan, has won 39..."
102,4,Polarization- Lean Right,Prosperity After Brexit,Wall Street Journal (Opinion), Lean Right,"Brexit came down to the wire but it arrived Thursday, with a new trade deal between the United Kingdom and European Union. Arguments about whether this is a..."
102,4,Polarization- Lean Right,UK issues allergy warning about Pfizer COVID-19 vaccine after patients fall ill,New York Post (News), Lean Right,People with “significant” allergic reactions are being warned not to get Pfizer’s new coronavirus vaccine — after two people needed treatment after being...
102,5,Polarization- Right,UK-U.S. Trade Talks Postponed Because of Coronavirus: Report,Breitbart News, Right,"Negotiations for a free trade agreement between the United Kingdom and the United States have been postponed because of the coronavirus pandemic, according to..."
103,4,Politics- Lean Right,"Biden's spending plan could cost nearly $5T if made permanent, analysis shows",Fox Business, Lean Right,President Biden has unveiled a framework for a modified social spending plan that imagines spending close to $1.75 trillion over the next...
103,5,Politics- Right,"Manchin Is Still No on Reconciliation: ‘What I See Are Shell Games, Budget Gimmicks’",CNSNews.com, Right,"It's time to pass the bipartisan infrastructure bill and ""quit playing games,"" Sen. Joe Manchin (D-W.Va.) told a news conference on Monday.

The senator --..."
103,4,Politics- Lean Right,"Biden to sell spending plans to House Dems, deliver speech to Americans",Washington Times, Lean Right,President Biden will plead with House Democrats to pass his economic agenda and make one last sales pitch to the public Thursday before...
