topic_id,bias_id,topic,title,source,bias,desc.
95,2,National Security- Left,"One Year After George Floyd’s Murder, the Racial Reckoning Gave Way to a Backlash",Mother Jones, Left,"It has now been a year since white police officer Derek Chauvin murdered George Floyd by kneeling on his neck for approximately nine minutes, while a..."
96,2,North Korea- Left,How Disabled People Are Shut Out of Housing,Vice, Left,"Cal Grevers is 28, but feels like an “eternal teenager” – infantilised by barriers that block him from moving out of his parents’ home in Edinburgh. ..."
96,2,North Korea- Left,What Kyle Rittenhouse's tears reveal about America,CNN (Opinion), Left,"Despite last year's demonstrations supporting racial justice and substantive efforts at political reform, the system that devalues Black lives remains largely..."
96,1,North Korea- Lean Left,"More Americans understand LGBTQ people, but visibility has 'double-edged sword', GLAAD report says",USA TODAY, Lean Left,"More and more people are identifying as members of the LGBTQ community. Increased visibility educates non-LGBTQ people, but it also ..."
96,1,North Korea- Lean Left,The Demand for Money Behind Many Police Traffic Stops,New York Times (News), Lean Left,"Harold Brown’s contribution to the local treasury began as so many others have in Valley Brook, Okla.: A police officer saw that the light above his license..."
96,1,North Korea- Lean Left,D.C. assistant police chief says she was told to 'have an abortion or be fired',NBC News (Online), Lean Left,"The assistant police chief in Washington, D.C., one of 10 Black women who filed a class-action lawsuit last month against the city alleging..."
97,2,NSA- Left,Wyoming GOP Says It Won’t Recognize Rep. Liz Cheney As A Republican Anymore,HuffPost, Left,"The Wyoming Republican Party voted to no longer recognize Rep. Liz Cheney as a member of the GOP this weekend, a symbolic move that..."
97,1,NSA- Lean Left,"Vermont Senator Patrick Leahy, the Senate's longest-serving member, to retire",CBS News (Online), Lean Left,"Democratic Senator Patrick Leahy of Vermont, the longest-serving active member of the Senate, will not seek reelection in 2022, he announced Monday.

Leahy,..."
97,1,NSA- Lean Left,Appeals court temporarily blocks Jan. 6 committee from obtaining Trump White House records,NBC News (Online), Lean Left,A federal appeals court Thursday granted former President Donald Trump's request to temporarily block the National Archives from turning over his White...
97,1,NSA- Lean Left,Why the Fed’s only Democrat could unseat the current chair,Washington Post, Lean Left,"Nearing a decision on who should lead the Federal Reserve, President Biden brought two contenders into the White House last week: the..."
97,2,NSA- Left,No One Is Prepared for the New Gerrymanders,Slate, Left,"Toward the end of the last decade, in Rucho v. Common Cause, the Supreme Court’s Republican-appointed justices effectively abolished constitutional limits..."
98,2,Nuclear Weapons- Left,Lawmakers Call For Halt To Covert Surveillance Of Protesters By DEA,BuzzFeed News, Left,Two lawmakers have called for the Drug Enforcement Administration to stop conducting covert surveillance on civilians as part of the government’s plan to...
98,2,Nuclear Weapons- Left,The Bizarre Case of a Death Allegedly Caused by CBD Oil,Vice, Left,"Two days after trying a new CBD oil extract to treat her chronic pain, a 56-year-old woman developed an awful rash.

Her primary care physician prescribed..."
98,2,Nuclear Weapons- Left,"Trump administration targets top Venezuelan officials, sources say",CNN (Online News), Left,"(CNN) - The Trump administration is expected to unseal criminal charges against Venezuelan President Nicolás Maduro and senior leaders from his government,..."
98,2,Nuclear Weapons- Left,"40 Americans Are Dying Every Month From Taking this New, Legal Opioid",Vice, Left,"A new, legal synthetic opioid as deadly as fentanyl has been implicated in scores of deaths in the U.S.

The appearance of isotonitazene in North America’s..."
98,2,Nuclear Weapons- Left,America's First Safe Legal Injection Site for Heroin Just Got a Step Closer to Reality,Vice, Left,"A Philadelphia nonprofit’s plan to open a safe injection site doesn’t violate federal drug laws, a judge ruled today, bringing the country’s first site for..."
99,1,Opioid Crisis- Lean Left,"Obama, Bush and Clinton ask for support to build museum for Medal of Honor recipients",CBS News (Online), Lean Left,"Three living former presidents — Bill Clinton, George W. Bush and Barack Obama — have recorded a video urging Americans to support the construction of a museum..."
99,1,Opioid Crisis- Lean Left,Fact-checking Biden’s claim that raising debt limit is usually bipartisan,PolitiFact, Lean Left,"Facing the prospect of the federal government running out of money to pay its bills in weeks, President Joe Biden said Senate Republicans are ""reckless"" and ""..."
99,1,Opioid Crisis- Lean Left,"There’s a Bipartisan Voting Rights Bill. Yes, Really.",New York Times (News), Lean Left,"A bipartisan elections bill is the rarest of creatures, one many Americans have never seen in the wild.

Congressional Democrats are united behind sweeping..."
99,1,Opioid Crisis- Lean Left,"Biden gets COVID-19 booster shot before cameras, pushes vaccinations",ABC News (Online), Lean Left,President Joe Biden got his COVID-19 booster shot before news cameras Monday as his administration promotes new booster guidance that has spurred some...
99,1,Opioid Crisis- Lean Left,Sweeping George Floyd police reform bill stalls as talks collapse,The Guardian, Lean Left,"Bipartisan negotiations in the US Congress over a police reform bill that was prompted by the killing of George Floyd have collapsed.

“We did the..."
100,1,Palestine- Lean Left,"U.S. Retail Sales Jump by Most Since March, Topping Forecasts",Bloomberg, Lean Left,"U.S. retail sales rose in October for a third month, signaling households continue to spend even with the fastest inflation in decades. 

The value of..."
100,1,Palestine- Lean Left,"As supply lines strain, some corporations rewrite production playbook",Washington Post, Lean Left,"The pandemic caught Stanley Black & Decker midway through an overhaul of its 18-country supply chain.

Executives at the toolmaker’s New Britain, Conn.,..."
100,1,Palestine- Lean Left,Biden signs bipartisan infrastructure bill with Republicans on hand to celebrate win,ABC News (Online), Lean Left,"After months of negotiations, a massive bipartisan infrastructure bill that promises significant investments in every pocket of the country got..."
100,1,Palestine- Lean Left,California sets gas price record for second day running,CNN Business, Lean Left,"California gas prices hit $4.682 per gallon on Monday, setting a new record for the state for a second day in a row, according to the American Automobile..."
100,1,Palestine- Lean Left,A record number of Americans quit their jobs in September,CNN Business, Lean Left,A record 4.4 million Americans quit their jobs in September as the sheer volume of available jobs is empowering workers to have their pick....
101,1,People and Profit- Lean Left,McKinsey Never Told the FDA It Was Working for Opioid Makers While Also Working for the Agency,ProPublica, Lean Left,"Since 2008, McKinsey & Company has regularly advised the Food and Drug Administration’s drug-regulation division, according to agency records. The..."
101,2,People and Profit- Left,We Need to Shrink Big Pharma Until It’s Small Enough to Drown in a Bathtub,Jacobin, Left,"Now that George W. Bush is back in the news with his attacks on Trumpist insurrectionists, it might be worth reviving one of the great lines of his presidency..."
101,2,People and Profit- Left,The Coming Democratic Party Battle Over Prescription Drugs And Taxes,HuffPost, Left,"This week’s fight over the Democratic agenda was just a preview of the coming battle over how much easier American life should be. 

A group of 10..."
101,2,People and Profit- Left,Fentanyl Is Creeping Into the Mainstream Drug Supply,Vice, Left,None of the nine wealthy 20-somethings who were rushed to Manhattan emergency rooms by ambulance one night in November 2019 meant to use opioids. They all...
101,2,People and Profit- Left,The Biden Administration Is Rejecting “The War On Drugs” And Turning To “Harm Reduction”,BuzzFeed News, Left,The Biden administration is pushing to reform state drug laws in its latest move aimed at preventing deaths among people who use illegal drugs. The...
102,1,Polarization- Lean Left,‘They said we were eccentrics’: the UK team developing clean aviation fuel,The Guardian, Lean Left,"This row of brick sheds, locked away down overgrown country lanes in Bedfordshire, feels a long way from the glossy boardroom presentations about sustainable..."
102,1,Polarization- Lean Left,The fourth wave of COVID-19 cases is here. Will we escape the UK's fate? It's too soon to know.,USA TODAY, Lean Left,"A doubling of COVID-19 cases in the last two weeks suggests the United States has entered a fourth wave of the pandemic.

No one knows what the..."
